#The data included in this document is from www.refuges.info. The data is made available under CC By-Sa 2.0
id_point;nom;type;altitude;latitude;longitude;état;nombre de place;lien
5572;Chalet- refuge de Chamoissière;refuge gardé;2106;44.9954880939572;6.38550281524658;;18;http://www.refuges.info/point/5572/refuge-garde/Ecrins/Chalet--refuge-de-Chamoissiere/
2307;Cabane des Aiguilles Rouges;refuge gardé;2810;46.0564;7.4575;;70;http://www.refuges.info/point/2307/refuge-garde/Alpes-Pennines-Haut-Valais/Cabane-des-Aiguilles-Rouges/
5877;Refugio de Cap de Llauset;refuge gardé;2425;42.5961607244505;0.683349072933197;;32;http://www.refuges.info/point/5877/refuge-garde/Aragon/Refugio-de-Cap-de-Llauset/
2432;Monte Rosa Hütte (Cabane Bétemps);refuge gardé;2883;45.95698;7.81459;;120;http://www.refuges.info/point/2432/refuge-garde/Alpes-Pennines-Haut-Valais/Monte-Rosa-Htte-Cabane-Betemps/
4584;Refuge du Puigmal;refuge gardé;1800;42.41147;2.05748;;50;http://www.refuges.info/point/4584/refuge-garde/Cerdagne/Refuge-du-Puigmal/
6472;Refuge de Font Turbat;refuge gardé;2169;44.865;6.17769;;39;http://www.refuges.info/point/6472/refuge-garde/Ecrins/Refuge-de-Font-Turbat/
2460;Cabane de la Tsa;refuge gardé;2607;46.03037;7.50385;;60;http://www.refuges.info/point/2460/refuge-garde/Alpes-Pennines-Haut-Valais/Cabane-de-la-Tsa/
2955;Buron de Meije Costes;refuge gardé;1450;45.09672;2.72378;;14;http://www.refuges.info/point/2955/refuge-garde/Puys-Sancy-Cantal/Buron-de-Meije-Costes/
3941;Refuge de Chaligne;refuge gardé;1934;45.77852;7.25158;;36;http://www.refuges.info/point/3941/refuge-garde/Alpes-Pennines-Haut-Valais/Refuge-de-Chaligne/
1572;Almagellerhütte;refuge gardé;2894;46.10762;8.00776;;120;http://www.refuges.info/point/1572/refuge-garde/Alpes-Pennines-Haut-Valais/Almagellerhtte/
5351;Refuge Vallferrera;refuge gardé;1960;42.62511;1.38791;;60;http://www.refuges.info/point/5351/refuge-garde/Vall-d-Aneu/Refuge-Vallferrera/
1947;Cabane de Moiry;refuge gardé;2825;46.0907;7.59549;;96;http://www.refuges.info/point/1947/refuge-garde/Alpes-Pennines-Haut-Valais/Cabane-de-Moiry/
2055;Refuge Corno Gries;refuge gardé;2338;46.46715;8.41009;;50;http://www.refuges.info/point/2055/refuge-garde/Tessin-lac-Majeur/Refuge-Corno-Gries/
1166;Refuge des Souffles;refuge gardé;1980;44.84464;6.14658;;30;http://www.refuges.info/point/1166/refuge-garde/Ecrins/Refuge-des-Souffles/
3460;Refuge de Pombie;refuge gardé;2032;42.83551;-0.42693;;55;http://www.refuges.info/point/3460/refuge-garde/Bearn/Refuge-de-Pombie/
4936;Refuge d'Arrémoulit;refuge gardé;2280;42.84606;-0.32917;;28;http://www.refuges.info/point/4936/refuge-garde/Bearn/Refuge-d-Arremoulit/
3528;Refuge d'Estom;refuge gardé;1804;42.80794;-0.09906;;30;http://www.refuges.info/point/3528/refuge-garde/Bigorre/Refuge-d-Estom/
6343;Rifugio Carestia;refuge gardé;2201;45.80334;7.8959;;30;http://www.refuges.info/point/6343/refuge-garde/Alpes-Pennines-Haut-Valais/Rifugio-Carestia/
2296;Refuge du Pré de La Chaumette;refuge gardé;1805;44.76534;6.32756;;60;http://www.refuges.info/point/2296/refuge-garde/Ecrins/Refuge-du-Pre-de-La-Chaumette/
6053;Refuge du Pic du Mas de la Grave;refuge gardé;1944;45.08673;6.260115;;32;http://www.refuges.info/point/6053/refuge-garde/Grandes-Rousses---Arves/Refuge-du-Pic-du-Mas-de-la-Grave/
2458;Cabane Marcel Brunet;refuge gardé;2103;46.03036;7.27423;;65;http://www.refuges.info/point/2458/refuge-garde/Alpes-Pennines-Haut-Valais/Cabane-Marcel-Brunet/
2411;Rifugio G.B. Ferraro;refuge gardé;2066;45.8661;7.73985;;26;http://www.refuges.info/point/2411/refuge-garde/Alpes-Pennines-Haut-Valais/Rifugio-GB-Ferraro/
1548;Refuge de l'Olan;refuge gardé;2344;44.84151;6.20453;;56;http://www.refuges.info/point/1548/refuge-garde/Ecrins/Refuge-de-l-Olan/
1540;Refuge du Sélé;refuge gardé;2513;44.87332;6.39053;;76;http://www.refuges.info/point/1540/refuge-garde/Ecrins/Refuge-du-Sele/
1536;Refuge du Pelvoux;refuge gardé;2700;44.8825;6.4057;;56;http://www.refuges.info/point/1536/refuge-garde/Ecrins/Refuge-du-Pelvoux/
1552;Refuge du Clot (Xavier Blanc);refuge gardé;1397;44.82925;6.27554;;40;http://www.refuges.info/point/1552/refuge-garde/Ecrins/Refuge-du-Clot-Xavier-Blanc/
165;Refuge de la Tournette (ou Blonay Dufour);refuge gardé;1774;45.828;6.2764;Fermé;0;http://www.refuges.info/point/165/refuge-garde/Bornes-Aravis/Refuge-de-la-Tournette-ou-Blonay-Dufour/
647;Refuge Temple Ecrins;refuge gardé;2410;44.9042;6.3325;;48;http://www.refuges.info/point/647/refuge-garde/Ecrins/Refuge-Temple-Ecrins/
1754;Refuge de la Pilatte;refuge gardé;2577;44.87;6.3321;;118;http://www.refuges.info/point/1754/refuge-garde/Ecrins/Refuge-de-la-Pilatte/
1165;Refuge de Vallonpierre;refuge gardé;2271;44.7986;6.2898;;39;http://www.refuges.info/point/1165/refuge-garde/Ecrins/Refuge-de-Vallonpierre/
2021;Refuge Gagliardone;refuge gardé;2630;44.67018;7.06699;Fermé;0;http://www.refuges.info/point/2021/refuge-garde/Alpes-Cottiennes/Refuge-Gagliardone/
1538;Refuge des Bans;refuge gardé;2083;44.83442;6.3612;;22;http://www.refuges.info/point/1538/refuge-garde/Ecrins/Refuge-des-Bans/
1549;Refuge du Pigeonnier;refuge gardé;2427;44.85489;6.28497;;52;http://www.refuges.info/point/1549/refuge-garde/Ecrins/Refuge-du-Pigeonnier/
3451;Refuge de la Glère;refuge gardé;2153;42.86088;0.0905;;65;http://www.refuges.info/point/3451/refuge-garde/Bigorre/Refuge-de-la-Glere/
376;Refuge Torino;refuge gardé;3375;45.84514;6.93378;;212;http://www.refuges.info/point/376/refuge-garde/Mont-Blanc/Refuge-Torino/
1590;Refuge Monzino;refuge gardé;2561;45.79944;6.88452;;55;http://www.refuges.info/point/1590/refuge-garde/Mont-Blanc/Refuge-Monzino/
397;Refuge des Mottets;refuge gardé;1870;45.73732;6.77916;;50;http://www.refuges.info/point/397/refuge-garde/Mont-Blanc/Refuge-des-Mottets/
365;Refuge Gonella;refuge gardé;3072;45.81924;6.83236;;24;http://www.refuges.info/point/365/refuge-garde/Mont-Blanc/Refuge-Gonella/
315;Refuge de l'Envers des Aiguilles;refuge gardé;2523;45.89998;6.92768;;58;http://www.refuges.info/point/315/refuge-garde/Mont-Blanc/Refuge-de-l-Envers-des-Aiguilles/
374;Refuge Dalmazzi;refuge gardé;2590;45.89396;7.04056;;30;http://www.refuges.info/point/374/refuge-garde/Mont-Blanc/Refuge-Dalmazzi/
237;Refuge du Plan de l'Aiguille;refuge gardé;2207;45.90558;6.88272;;35;http://www.refuges.info/point/237/refuge-garde/Mont-Blanc/Refuge-du-Plan-de-l-Aiguille/
339;Refuge Durier;refuge gardé;3389;45.82541;6.81177;;24;http://www.refuges.info/point/339/refuge-garde/Mont-Blanc/Refuge-Durier/
4059;Rifugio "Severino Bessone" al Lago Verde;refuge gardé;2583;44.82812;7.02054;;56;http://www.refuges.info/point/4059/refuge-garde/Alpes-Cottiennes/Rifugio-Severino-Bessone-al-Lago-Verde/
338;Refuge des Conscrits;refuge gardé;2602;45.7869;6.7659;;90;http://www.refuges.info/point/338/refuge-garde/Mont-Blanc/Refuge-des-Conscrits/
2441;Cabane  du Trient;refuge gardé;3170;45.99956;7.04355;;128;http://www.refuges.info/point/2441/refuge-garde/Mont-Blanc/Cabane-du-Trient/
2444;Cabane de l'A Neuve;refuge gardé;2735;45.94878;7.0669;;28;http://www.refuges.info/point/2444/refuge-garde/Mont-Blanc/Cabane-de-l-A-Neuve/
317;Refuge d'Argentière;refuge gardé;2771;45.94636;7.00457;;91;http://www.refuges.info/point/317/refuge-garde/Mont-Blanc/Refuge-d-Argentiere/
4530;Refuge du Maupas;refuge gardé;2450;42.71479;0.54907;;30;http://www.refuges.info/point/4530/refuge-garde/Comminges/refuge-du-Maupas/
4249;Refuge d'Arlet;refuge gardé;1986;42.8407;-0.6157;;43;http://www.refuges.info/point/4249/refuge-garde/Bearn/Refuge-d-Arlet/
2442;Cabane d'Orny;refuge gardé;2811;46.00191;7.06278;;90;http://www.refuges.info/point/2442/refuge-garde/Mont-Blanc/Cabane-d-Orny/
5801;Refuge et gîte d'étape du Bourdils;refuge gardé;1050;43.6012260661573;2.90025919675827;Clé à récupérer avant;4;http://www.refuges.info/point/5801/refuge-garde/Espinouze-Lacaune-Montagne-Noire/Refuge-et-gite-d-etape-du-Bourdils/
316;Refuge Albert 1er;refuge gardé;2706;45.99675;6.98663;;140;http://www.refuges.info/point/316/refuge-garde/Mont-Blanc/Refuge-Albert-1er/
4376;Refuge Willy Jervis;refuge gardé;1732;44.77337;7.03933;;50;http://www.refuges.info/point/4376/refuge-garde/Alpes-Cottiennes/Refuge-Willy-Jervis/
384;Refuge Elisabetta;refuge gardé;2185;45.767;6.83745;;80;http://www.refuges.info/point/384/refuge-garde/Mont-Blanc/Refuge-Elisabetta/
347;Refuge Robert Blanc;refuge gardé;2750;45.7653;6.7744;;45;http://www.refuges.info/point/347/refuge-garde/Mont-Blanc/Refuge-Robert-Blanc/
1047;Refuge du Nid d'Aigle;refuge gardé;2372;45.856;6.7995;;20;http://www.refuges.info/point/1047/refuge-garde/Mont-Blanc/Refuge-du-Nid-d-Aigle/
5552;Rifugio Fontana Mura;refuge gardé;1726;45.018531;7.187;;25;http://www.refuges.info/point/5552/refuge-garde/Alpes-Cottiennes/Rifugio-Fontana-Mura/
2443;Cabane de Saleinaz;refuge gardé;2691;45.97644;7.07031;;48;http://www.refuges.info/point/2443/refuge-garde/Mont-Blanc/Cabane-de-Saleinaz/
6636;Refuge de Son Amer;refuge gardé;530;39.8183924853775;2.89176464080811;;52;http://www.refuges.info/point/6636/refuge-garde/Sierra-de-la-Tramuntana/Refuge-de-Son-Amer/
5414;Brandenburger Haus;refuge gardé;3277;46.84461;10.7781;;105;http://www.refuges.info/point/5414/refuge-garde/Otztal-Stubai/Brandenburger-Haus/
2014;Refuge Vallanta (Valante);refuge gardé;2420;44.66569;7.06449;;60;http://www.refuges.info/point/2014/refuge-garde/Alpes-Cottiennes/Refuge-Vallanta-Valante/
342;Refuge des Cosmiques;refuge gardé;3613;45.8732;6.88582;;145;http://www.refuges.info/point/342/refuge-garde/Mont-Blanc/Refuge-des-Cosmiques/
1276;Refuge de Chalance;refuge gardé;2560;44.84143;6.23615;;14;http://www.refuges.info/point/1276/refuge-garde/Ecrins/Refuge-de-Chalance/
1031;Auberge de Combeau;refuge gardé;1370;44.7655;5.56706;;18;http://www.refuges.info/point/1031/refuge-garde/Vercors/Auberge-de-Combeau/
340;Refuge Plan-Glacier;refuge gardé;2730;45.83234;6.79651;;25;http://www.refuges.info/point/340/refuge-garde/Mont-Blanc/Refuge-Plan-Glacier/
1431;Refuge bivouac Nino Soardi;refuge gardé;2630;44.81794;7.02012;;12;http://www.refuges.info/point/1431/refuge-garde/Alpes-Cottiennes/Refuge-bivouac-Nino-Soardi/
239;Refuge de Leschaux;refuge gardé;2431;45.89439;6.98098;;22;http://www.refuges.info/point/239/refuge-garde/Mont-Blanc/Refuge-de-Leschaux/
2807;Refuge Giacoletti;refuge gardé;2741;44.69673;7.07595;;60;http://www.refuges.info/point/2807/refuge-garde/Alpes-Cottiennes/Refuge-Giacoletti/
3835;Similaun Hütte;refuge gardé;3019;46.77241;10.85461;;70;http://www.refuges.info/point/3835/refuge-garde/Otztal-Stubai/Similaun-Htte/
143;Refuge du Couvercle;refuge gardé;2687;45.91023;6.96533;;128;http://www.refuges.info/point/143/refuge-garde/Mont-Blanc/Refuge-du-Couvercle/
2959;Refuge de Granero;refuge gardé;2377;44.72807;7.04528;;48;http://www.refuges.info/point/2959/refuge-garde/Alpes-Cottiennes/Refuge-de-Granero/
4937;Martin Busch Hütte (Samoar Hütte);refuge gardé;2501;46.80104;10.88694;;120;http://www.refuges.info/point/4937/refuge-garde/Otztal-Stubai/Martin-Busch-Htte-Samoar-Htte/
3598;Refuge Auberge San Bernardo;refuge gardé;2800;-32.97438;-69.35878;;30;http://www.refuges.info/point/3598/refuge-garde/Aconcagua/Refuge-Auberge-San-Bernardo/
1752;Refuge du Promontoire;refuge gardé;3092;44.99843;6.30492;;30;http://www.refuges.info/point/1752/refuge-garde/Ecrins/Refuge-du-Promontoire/
328;Refuge de Tête-Rousse;refuge gardé;3167;45.8549214005732;6.81751549243927;;72;http://www.refuges.info/point/328/refuge-garde/Mont-Blanc/Refuge-de-Tete-Rousse/
4901;Refuge de Gabardito;refuge gardé;1360;42.78768;-0.71141;;50;http://www.refuges.info/point/4901/refuge-garde/Aragon/Refuge-de-Gabardito/
5435;Refuge de l'Illa;refuge gardé;2480;42.495;1.6563;;42;http://www.refuges.info/point/5435/refuge-garde/Andorre/Refuge-de-l-Illa/
5470;Breslauer Hütte;refuge gardé;2844;46.8682;10.8789;;160;http://www.refuges.info/point/5470/refuge-garde/Otztal-Stubai/Breslauer-Htte/
335;Refuge du Goûter;refuge gardé;3835;45.8510132013015;6.83044910430908;;120;http://www.refuges.info/point/335/refuge-garde/Mont-Blanc/Refuge-du-Gouter/
2841;Refuge Tuckett et Sella;refuge gardé;2271;46.19196;10.88228;;120;http://www.refuges.info/point/2841/refuge-garde/Dolomites-de-Brenta/Refuge-Tuckett-et-Sella/
6303;Refuge d'Espingo;refuge gardé;1950;42.73054;0.499549;;60;http://www.refuges.info/point/6303/refuge-garde/Comminges/Refuge-d-Espingo/
2255;Refuge d'Archiane;refuge gardé;784;44.74615;5.5044;;30;http://www.refuges.info/point/2255/refuge-garde/Vercors/Refuge-d-Archiane/
3921;Cabana la Pintada;refuge gardé;3950;6.36585;-72.33545;;15;http://www.refuges.info/point/3921/refuge-garde/El-Cocuy/Cabana-la-Pintada/
1537;Refuge Adèle Planchard;refuge gardé;3169;44.96892;6.34515;;64;http://www.refuges.info/point/1537/refuge-garde/Ecrins/Refuge-Adele-Planchard/
5859;Refuge des Espuguettes;refuge gardé;2027;42.7198716280187;0.012284517288208;;54;http://www.refuges.info/point/5859/refuge-garde/Bigorre/Refuge-des-Espuguettes/
3538;Refuge de l'Oule;refuge gardé;1910;42.82442;0.20744;;28;http://www.refuges.info/point/3538/refuge-garde/Bigorre/Refuge-de-l-Oule/
6292;Refuge de l'Etang d'Araing;refuge gardé;1965;42.8347;0.8734;;53;http://www.refuges.info/point/6292/refuge-garde/Couserans/Refuge-de-l-Etang-d-Araing/
3526;Refuge des Oulettes de Gaube;refuge gardé;2150;42.79291;-0.14125;;85;http://www.refuges.info/point/3526/refuge-garde/Bigorre/Refuge-des-Oulettes-de-Gaube/
404;Chalet le Zaulay (ou Zolé);refuge gardé;1100;46.2105;6.72522;Détruit;0;http://www.refuges.info/point/404/refuge-garde/Chablais/Chalet-le-Zaulay-ou-Zole/
3007;Refuge CAF des Trois Fours;refuge gardé;1230;48.0533;7.0256;;40;http://www.refuges.info/point/3007/refuge-garde/Hautes-Vosges/Refuge-CAF-des-Trois-Fours/
5994;Refuge Rothenbrunnen;refuge gardé;1200;47.9803313590475;7.12205350399017;;15;http://www.refuges.info/point/5994/refuge-garde/Hautes-Vosges/Refuge-Rothenbrunnen/
3740;Refuge de Chavan;refuge gardé;1600;46.18262;6.56326;;19;http://www.refuges.info/point/3740/refuge-garde/Chablais/Refuge-de-Chavan/
333;Refuge de la Dent d'Oche;refuge gardé;2114;46.35274;6.7277;;45;http://www.refuges.info/point/333/refuge-garde/Chablais/Refuge-de-la-Dent-d-Oche/
1547;Refuge de l'Alpe du Villar d'Arène;refuge gardé;2079;44.99619;6.38445;;94;http://www.refuges.info/point/1547/refuge-garde/Ecrins/Refuge-de-l-Alpe-du-Villar-d-Arene/
6634;Refuge de Muleta;refuge gardé;110;39.7965597143267;2.6811683177948;;30;http://www.refuges.info/point/6634/refuge-garde/Sierra-de-la-Tramuntana/Refuge-de-Muleta/
5530;Refuge Estanys de la Pera;refuge gardé;2357;42.4566;1.5988;;35;http://www.refuges.info/point/5530/refuge-garde/Cerdagne/Refuge-Estanys-de-la-Pera/
4223;Gite des trois cols;refuge gardé;1477;44.61603;6.33258;;40;http://www.refuges.info/point/4223/refuge-garde/Ecrins/Gite-des-trois-cols/
2900;Chalet des Grands-Dessus;refuge gardé;2113;46.02297;7.00478;;15;http://www.refuges.info/point/2900/refuge-garde/Mont-Blanc/Chalet-des-Grands-Dessus/
344;Refuge de Lognan;refuge gardé;2032;45.97082;6.95671;;14;http://www.refuges.info/point/344/refuge-garde/Mont-Blanc/Refuge-de-Lognan/
419;Refuge de Bise;refuge gardé;1502;46.33031;6.76453;;20;http://www.refuges.info/point/419/refuge-garde/Chablais/Refuge-de-Bise/
350;Refuge de Tré-la-Tête;refuge gardé;1970;45.79172;6.73502;;85;http://www.refuges.info/point/350/refuge-garde/Mont-Blanc/Refuge-de-Tre-la-Tete/
4191;Refuge de l'Oukaimeden;refuge gardé;2600;31.20527;-7.85867;;163;http://www.refuges.info/point/4191/refuge-garde/Haut-Atlas/Refuge-de-l-Oukaimeden/
334;Refuge de la Charpoua;refuge gardé;2841;45.9241;6.9552;;12;http://www.refuges.info/point/334/refuge-garde/Mont-Blanc/Refuge-de-la-Charpoua/
337;Refuge des Grands-mulets;refuge gardé;3051;45.86661;6.86138;;68;http://www.refuges.info/point/337/refuge-garde/Mont-Blanc/Refuge-des-Grands-mulets/
275;Refuge du Requin;refuge gardé;2516;45.88463;6.9297;;57;http://www.refuges.info/point/275/refuge-garde/Mont-Blanc/Refuge-du-Requin/
4184;Refuge du Toubkal (ou Neltner);refuge gardé;3207;31.06359;-7.93752;;80;http://www.refuges.info/point/4184/refuge-garde/Haut-Atlas/Refuge-du-Toubkal-ou-Neltner/
2383;Refuge de la Traye;refuge gardé;1640;45.43036;6.53085;Fermé;12;http://www.refuges.info/point/2383/refuge-garde/Vanoise/Refuge-de-la-Traye/
4187;Refuge de Tacheddirt;refuge gardé;1750;31.15625;-7.84535;;10;http://www.refuges.info/point/4187/refuge-garde/Haut-Atlas/Refuge-de-Tacheddirt/
146;Refuge de la Leisse;refuge gardé;2487;45.39684;6.88228;;32;http://www.refuges.info/point/146/refuge-garde/Vanoise/Refuge-de-la-Leisse/
4189;Refuge de Lépinay (ou de Tazaghart);refuge gardé;3000;31.07603;-7.96229;;22;http://www.refuges.info/point/4189/refuge-garde/Haut-Atlas/Refuge-de-Lepinay-ou-de-Tazaghart/
4190;Refuge d'Imlil;refuge gardé;1740;31.1408;-7.92118;;38;http://www.refuges.info/point/4190/refuge-garde/Haut-Atlas/Refuge-d-Imlil/
1675;Refuge Agnel;refuge gardé;2585;44.69085;6.97129;;80;http://www.refuges.info/point/1675/refuge-garde/Queyras/Refuge-Agnel/
6008;Refuge de Malinvern;refuge gardé;0;44.2202766552635;7.18442559242249;;0;http://www.refuges.info/point/6008/refuge-garde/Mercantour-Argentera/Refuge-de-Malinvern/
6072;Refuge du Plan;refuge gardé;1750;45.3573295546172;6.59411820379319;Fermé;0;http://www.refuges.info/point/6072/refuge-garde/Vanoise/Refuge-du-Plan/
4403;Refuge de la Calma;refuge gardé;2105;42.52694;1.99361;Fermé;0;http://www.refuges.info/point/4403/refuge-garde/Cerdagne/Refuge-de-la-Calma/
2794;Halte des Randonneurs;refuge gardé;240;49.03558;7.69102;;0;http://www.refuges.info/point/2794/refuge-garde/Vosges-du-Nord/Halte-des-Randonneurs/
1288;Refuge du Viso;refuge gardé;2460;44.70043;7.0514;;65;http://www.refuges.info/point/1288/refuge-garde/Queyras/Refuge-du-Viso/
1428;Refuge des Fonts de Cervières;refuge gardé;2040;44.84465;6.8157;;60;http://www.refuges.info/point/1428/refuge-garde/Queyras/Refuge-des-Fonts-de-Cervieres/
5429;Refuge de Juclar;refuge gardé;2310;42.6072;1.7155;;43;http://www.refuges.info/point/5429/refuge-garde/Andorre/Refuge-de-Juclar/
3944;Refuge de Bassiès;refuge gardé;1670;42.76531;1.41341;;50;http://www.refuges.info/point/3944/refuge-garde/Sabarthes/Refuge-de-Bassies/
2335;Refuge du Théodule (Teodulo - Theodulhütte);refuge gardé;3317;45.94407;7.70852;;60;http://www.refuges.info/point/2335/refuge-garde/Alpes-Pennines-Haut-Valais/Refuge-du-Theodule-Teodulo---Theodulhtte/
3525;Refuge Wallon;refuge gardé;1865;42.82009;-0.1947;;120;http://www.refuges.info/point/3525/refuge-garde/Bigorre/Refuge-Wallon/
6631;Refuge Coma d'en Vidal;refuge gardé;545;39.6390335811955;2.45566964149475;Fermé;24;http://www.refuges.info/point/6631/refuge-garde/Sierra-de-la-Tramuntana/Refuge-Coma-d-en-Vidal/
5464;Refuge de Colomina;refuge gardé;2395;42.5194659456414;1.00130081176758;;40;http://www.refuges.info/point/5464/refuge-garde/Lleida-Lerida/Refuge-de-Colomina/
4718;Sant Guillem;refuge gardé;1283;42.4523;2.4955;;30;http://www.refuges.info/point/4718/refuge-garde/Valespir/Sant-Guillem/
3943;Refuge de l'étang Fourcat;refuge gardé;2445;42.66507;1.49037;;25;http://www.refuges.info/point/3943/refuge-garde/Sabarthes/Refuge-de-l-etang-Fourcat/
5620;Refuge de la Rencluse;refuge gardé;2140;42.6691;0.6508;;92;http://www.refuges.info/point/5620/refuge-garde/Aragon/Refuge-de-la-Rencluse/
5422;Refuge Prat d’Aguiló "Cèsar August Torras";refuge gardé;2037;42.2971;1.714;;32;http://www.refuges.info/point/5422/refuge-garde/Cerdagne/Refuge-Prat-dAguilo-Cesar-August-Torras-/
6035;Refuge des Camporells;refuge gardé;2245;42.62199;2.01114;;19;http://www.refuges.info/point/6035/refuge-garde/Capcir/Refuge-des-Camporells/
3901;Refuge du Ras de la Carança;refuge gardé;1831;42.46441;2.22381;;30;http://www.refuges.info/point/3901/refuge-garde/Conflent/refuge-du-Ras-de-la-Caranca/
5417;Refuge d'Amitges;refuge gardé;2380;42.59672;0.98464;;74;http://www.refuges.info/point/5417/refuge-garde/Aigestortes/Refuge-d-Amitges/
4815;Refuge de Barroude;refuge gardé;2377;42.73411;0.1441;Détruit;35;http://www.refuges.info/point/4815/refuge-garde/Bigorre/Refuge-de-Barroude/
